"brand","car_type","year","selling_price","km_driven","fuel","seller_type","transmission","owner","mileage","engine","max_power","seats","torque","rpm"
"Maruti","Swift Dzire ZXI",2016,7440,36000,"Petrol","Individual","Manual","First Owner",20.85,1200,83.14,"5",115,4000
"Maruti","Wagon R VXI BS IV",2012,3000,65000,"Petrol","Individual","Manual","Second Owner",18.9,1000,67.1,"5",90,3500
"BMW","X1 sDrive20d",2011,12000,50000,"Diesel","Individual","Automatic","First Owner",17.05,2000,184,"5",380,1750
"Maruti","Wagon R Duo Lxi",2012,3600,60000,"LPG","Individual","Manual","First Owner",26.2,1000,58.2,"5",77,3500
"Fiat","Grande Punto 1.3 Emotion (Diesel)",2013,3600,82500,"Diesel","Individual","Manual","First Owner",20.3,1200,75,"5",197,1750
"Ford","EcoSport 1.5 Diesel Titanium BSIV",2018,9720,30000,"Diesel","Individual","Manual","Second Owner",23,1500,98.96,"5",205,1750
"Chevrolet","Cruze LTZ",2011,3240,100000,"Diesel","Individual","Manual","Third Owner",18.3,2000,147.9,"5",327,2600
"Maruti","Swift Dzire LDI Optional",2015,5640,70000,"Diesel","Individual","Manual","Second Owner",26.59,1200,74,"5",190,2000
"Tata","Zest Quadrajet 1.3 XT",2017,4800,85000,"Diesel","Individual","Manual","First Owner",20.65,1200,88.7,"5",190,1750
"Maruti","Wagon R Stingray VXI",2014,3600,60000,"Petrol","Individual","Manual","Second Owner",20.51,1000,67.04,"5",90,3500
"Maruti","Alto 800 Base",2015,2040,20000,"Petrol","Individual","Manual","Third Owner",22.74,800,47.3,"5",69,3500
"Renault","Duster 110PS Diesel RXZ Optional with Nav",2014,5471.988,80000,"Diesel","Individual","Manual","First Owner",19.01,1500,108.45,"5",248,2250
"Mahindra","Xylo D2",2009,1452,100000,"Diesel","Individual","Manual","Second Owner",13,2500,95,"8",220,1400
"Hyundai","Santro LS zipPlus",2002,420,75000,"Petrol","Individual","Manual","Second Owner",NA,NA,NA,NA,NA,NA
"Maruti","Swift 1.3 LXI",2005,1020,100000,"Petrol","Individual","Manual","First Owner",NA,NA,NA,NA,NA,NA
"Maruti","Vitara Brezza VDi Option",2016,7800,80000,"Diesel","Individual","Manual","Second Owner",24.3,1200,88.5,"5",200,1750
"Tata","Bolt Revotron XE",2017,4200,35000,"Petrol","Individual","Manual","First Owner",17.57,1200,88.7,"5",140,1500
"Chevrolet","Beat Diesel",2013,1500,139000,"Diesel","Individual","Manual","First Owner",25.44,900,57.6,"5",150,1750
"Maruti","Alto AX",2005,960,90000,"Petrol","Individual","Automatic","Second Owner",19.7,800,46.3,"5",62,3000
"Maruti","Omni E 8 Str STD",2009,1440,120000,"Petrol","Individual","Manual","First Owner",NA,NA,NA,NA,NA,NA
"Honda","City 2017-2020 GXi",2008,3000,100000,"Petrol","Individual","Manual","First Owner",17.7,1500,78,"5",124.587,2700
"Volkswagen","Vento Diesel Trendline",2011,2700,90000,"Diesel","Individual","Manual","First Owner",20.54,1600,103.6,"5",250,1500
"Mahindra","Bolero SLX",2007,2580,105000,"Diesel","Individual","Manual","Second Owner",13.6,2500,63,"7",180,1440
"Hyundai","Xcent 1.2 CRDi E Plus",2017,5400,40000,"Diesel","Individual","Manual","Second Owner",25.4,1200,73.97,"5",190.24,1750
"Hyundai","Xcent 1.2 VTVT S",2017,6119.988,90000,"Petrol","Individual","Manual","First Owner",20.14,1200,81.86,"5",113.75,4000
"Maruti","Alto 800 LXI",2015,2940,36710,"Petrol","Individual","Manual","Second Owner",22.74,800,47.3,"5",69,3500
"Mahindra","Supro LX 8 Str",2018,4800,50000,"Diesel","Individual","Manual","First Owner",23.5,900,45,"8",98,1600
"Maruti","SX4 S Cross 2015-2017 DDiS 200 Alpha",2016,7440,28180,"Diesel","Dealer","Manual","First Owner",23.65,1200,88.5,"5",200,1750
"Maruti","SX4 S Cross 2015-2017 DDiS 200 Sigma",2017,7800,44000,"Diesel","Dealer","Manual","First Owner",23.65,1200,88.5,"5",200,1750
"Tata","Harrier XZ BSIV",2019,20400,15000,"Diesel","Individual","Manual","First Owner",17,2000,138.1,"5",350,1750
"Datsun","GO Plus T VDC",2019,7080,4000,"Petrol","Individual","Manual","First Owner",19.72,1200,67,"7",104,4000
"Maruti","Ritz VDi",2014,4440,30000,"Diesel","Individual","Manual","First Owner",23.2,1200,73.94,"5",190,2000
"Maruti","Swift VXI",2013,4200,15000,"Petrol","Individual","Manual","First Owner",18.6,1200,85.8,"5",114,4000
"Maruti","Baleno Alpha 1.2",2017,6960,20000,"Petrol","Individual","Manual","First Owner",21.4,1200,83.1,"5",115,4000
"Hyundai","Grand i10 1.2 Kappa Sportz BSIV",2018,5400,56000,"Petrol","Individual","Manual","First Owner",18.9,1200,81.86,"5",113.75,4000
"Hyundai","i20 Active 1.2 S",2017,7200,19000,"Petrol","Individual","Manual","First Owner",17.19,1200,81.86,"5",114.73,4000
"Ford","Endeavour 2.2 Titanium AT 4X2",2016,28800,30000,"Diesel","Individual","Automatic","First Owner",12.62,2200,158,"7",385,1600
"Hyundai","i20 1.2 Magna Executive",2017,5400,70000,"Petrol","Individual","Manual","First Owner",18.6,1200,81.83,"5",114.7,4000
"Tata","Indigo CS LX (TDI) BS III",2009,1800,30000,"Diesel","Individual","Manual","First Owner",19.09,1400,69,"5",135,2500
"Maruti","Eeco 5 Seater AC BSIV",2019,4800,15000,"Petrol","Individual","Manual","First Owner",15.37,1200,73,"5",101,3000
"Maruti","Alto 800 LXI",2013,2220,85000,"Petrol","Individual","Manual","First Owner",22.74,800,47.3,"5",69,3500
"Maruti","Swift AMT VXI",2018,7500,50000,"Petrol","Individual","Automatic","First Owner",22,1200,81.8,"5",113,4200
"Hyundai","i20 Active SX Petrol",2019,8400,20000,"Petrol","Individual","Manual","First Owner",17.19,1200,81.86,"5",114.73,4000
"Maruti","Wagon R VXI Optional",2017,4680,25000,"Petrol","Individual","Manual","First Owner",20.51,1000,67.04,"5",90,3500
"Tata","Nexon 1.2 Revotron XM",2018,7500,25000,"Petrol","Individual","Manual","First Owner",17,1200,108.5,"5",170,1750
"Maruti","Swift Dzire VXI",2014,4800,50000,"Petrol","Individual","Manual","First Owner",19.1,1200,85.8,"5",114,4000
"Hyundai","i20 1.4 CRDi Asta",2011,4560,150000,"Diesel","Individual","Manual","Fourth & Above Owner",23,1400,90,"5",219.744,1750
"Toyota","Corolla Altis 1.8 VL AT",2009,4800,90000,"Petrol","Individual","Automatic","First Owner",14.53,1800,138.1,"5",173,4000
"Tata","Zest Revotron 1.2T XMS",2019,7440,100000,"Petrol","Individual","Manual","First Owner",17.57,1200,88.7,"5",140,1500
"Ford","Fiesta Classic 1.4 SXI Duratorq",2008,2280,180000,"Diesel","Individual","Manual","Second Owner",17.8,1400,67,"5",160,2000
"Maruti","Alto 800 LXI",2013,2520,50000,"Petrol","Individual","Manual","Second Owner",22.74,800,47.3,"5",69,3500
"Maruti","Ritz VDi",2012,3240,80000,"Diesel","Individual","Manual","Third Owner",23.2,1200,73.94,"5",190,2000
"Maruti","Zen Std",1999,540,100000,"Petrol","Individual","Manual","Third Owner",17.3,1000,60,"5",78,4500
"Hyundai","EON D Lite Plus",2014,2640,93000,"Petrol","Individual","Manual","Second Owner",21.1,800,55.2,"5",74.5,4000
"Mahindra","Bolero 2011-2019 DI - AC BS III",2014,6600,11500,"Diesel","Individual","Manual","First Owner",15.96,2500,63,"9",180,1440
"Hyundai","i20 Asta 1.2",2013,4440,120000,"Petrol","Individual","Manual","First Owner",18.5,1200,82.85,"5",113.7,4000
"Hyundai","Santro Xing XG AT eRLX Euro II",2006,1140,100000,"Petrol","Individual","Automatic","Second Owner",NA,NA,NA,NA,NA,NA
"Mahindra","Xylo D2 Maxx",2015,7800,50000,"Diesel","Individual","Manual","First Owner",14.95,2500,93.7,"9",218,1400
"Honda","City V MT",2012,6600,120000,"Petrol","Individual","Manual","First Owner",16.8,1500,116.3,"5",146,4800
"Ford","Fiesta 1.4 SXi TDCi ABS",2010,2700,100000,"Diesel","Individual","Manual","Second Owner",17.8,1400,68,"5",159.903,2000
"Maruti","800 Std",2004,480,57000,"Petrol","Individual","Manual","Second Owner",16.1,800,37,"4",59,2500
"Hyundai","EON Era Plus",2016,3360,60000,"Petrol","Individual","Manual","First Owner",21.1,800,55.2,"5",74.5,4000
"Ford","Figo Aspire 1.5 Ti-VCT Titanium",2017,6840,44077,"Petrol","Dealer","Automatic","First Owner",17.01,1500,110.5,"5",136,4250
"Maruti","Alto 800 LXI",2017,3480,90000,"Petrol","Individual","Manual","Second Owner",24.7,800,47.3,"5",69,3500
"Hyundai","i20 Active 1.4 S",2018,8640,50000,"Diesel","Individual","Manual","Second Owner",21.19,1400,88.73,"5",219.66,1500
"Ford","EcoSport 1.5 TDCi Trend Plus BSIV",2017,9600,60000,"Diesel","Individual","Manual","First Owner",22.77,1500,98.59,"5",205,1750
"Hyundai","i10 Era",2012,3180,20000,"Petrol","Individual","Manual","Third Owner",19.81,1100,68.05,"5",99.04,4500
"Maruti","Alto LX BSIII",2010,1620,90000,"Petrol","Individual","Manual","Third Owner",19.7,800,46.3,"5",62,3000
"Ford","Figo 1.5D Ambiente MT",2016,4200,70000,"Diesel","Individual","Manual","Second Owner",25.83,1500,99,"5",215,1750
"Maruti","Swift 1.3 VXi",2008,2400,80000,"Petrol","Individual","Manual","Second Owner",NA,NA,NA,NA,NA,NA
"Chevrolet","Enjoy 1.3 TCDi LS 8",2016,5880,80000,"Diesel","Individual","Manual","First Owner",18.2,1200,73.74,"8",172.5,1750
"Hyundai","Verna 1.6 SX",2012,5400,72000,"Diesel","Individual","Manual","Second Owner",22.32,1600,126.32,"5",259.8,1900
"Mahindra","Scorpio 1.99 S8",2016,11400,50000,"Diesel","Individual","Manual","First Owner",15.4,2000,120,"7",280,1800
"Maruti","Swift Dzire ZXi",2012,4260,90000,"Petrol","Individual","Manual","Second Owner",17.5,1300,85.8,"5",114,4000
"Hyundai","Elite i20 Petrol Asta",2019,8400,17000,"Petrol","Individual","Manual","First Owner",18.6,1200,81.86,"5",114.73,4000
"Mahindra","Scorpio VLX 2WD BSIII",2012,5519.988,70000,"Diesel","Individual","Manual","First Owner",12.05,2200,120,"8",290,1800
"Volkswagen","Polo Diesel Highline 1.2L",2012,4200,74000,"Diesel","Individual","Manual","Second Owner",22.07,1200,73.9,"5",180,2000
"Maruti","Alto LX BSIII",2006,1020,60000,"Petrol","Individual","Manual","Second Owner",19.7,800,46.3,"5",62,3000
"Maruti","Alto 800 LX",2016,3480,15000,"Petrol","Individual","Manual","First Owner",22.74,800,47.3,"5",69,3500
"Honda","WR-V i-DTEC VX",2019,12000,72000,"Diesel","Individual","Manual","First Owner",25.5,1500,98.6,"5",200,1750
"Tata","Indica V2 LSi",2008,1020,25000,"Petrol","Individual","Manual","Second Owner",16.84,1200,64.4,"5",99.8,2700
"Maruti","Alto LXI",2003,780,114000,"Petrol","Individual","Manual","First Owner",19.7,800,46.3,"5",62,3000
"Honda","City 1.5 EXI",2005,900,120000,"Petrol","Individual","Manual","First Owner",13,1500,100,"5",128.511,4600
"Skoda","Octavia Ambiente 1.9 TDI MT",2003,1200,250000,"Diesel","Individual","Manual","Second Owner",18.7,1900,66,"5",210,1900
"Tata","Indica Vista Terra 1.4 TDI",2009,2040,55768,"Diesel","Individual","Manual","First Owner",17,1400,71,"5",135,2500
"Hyundai","Grand i10 1.2 Kappa Magna AT",2017,6300,40000,"Petrol","Individual","Automatic","First Owner",18.9,1200,81.86,"5",113.75,4000
"Maruti","Wagon R LXI",2020,3180,70000,"Petrol","Individual","Manual","Second Owner",21.79,1000,67.05,"5",90,3500
"Tata","Tigor 1.2 Revotron XZ",2018,5519.988,50000,"Petrol","Individual","Manual","First Owner",20.3,1200,84,"5",114,3500
"Maruti","Alto K10 VXI",2017,3000,20000,"Petrol","Individual","Manual","First Owner",23.95,1000,67.05,"5",90,3500
"Maruti","Swift Dzire VDI",2013,4740,70000,"Diesel","Individual","Manual","Second Owner",23.4,1200,74,"5",190,2000
"Hyundai","Grand i10 Asta Option",2014,4500,60000,"Petrol","Individual","Manual","First Owner",18.9,1200,82,"5",114,4000
"Tata","Indica Vista Aqua 1.4 TDI",2009,1440,120000,"Diesel","Individual","Manual","First Owner",17,1400,71,"5",135,2500
"Maruti","Ritz VDi",2011,3480,110000,"Diesel","Individual","Manual","Second Owner",21.1,1200,73.9,"5",113,4500
"Tata","Tiago 1.2 Revotron XZ",2017,4919.988,60000,"Petrol","Individual","Manual","First Owner",23.84,1200,84,"5",114,3500
"Chevrolet","Spark 1.0 LT Option Pack w/ Airbag",2009,2400,30000,"Petrol","Individual","Manual","First Owner",16.5,1000,63,"5",90.3,4200
"Skoda","Rapid 1.5 TDI Ambition BSIV",2018,10800,35000,"Diesel","Individual","Manual","First Owner",21.13,1500,108.6,"5",250,1500
"Maruti","800 Std",2003,600,50000,"Petrol","Individual","Manual","Third Owner",16.1,800,37,"4",59,2500
"Renault","Duster 110PS Diesel RxZ",2012,5400,100000,"Diesel","Individual","Manual","First Owner",19.01,1500,108.45,"5",248,2250
"Mahindra","XUV500 W8 4WD",2012,7800,80000,"Diesel","Individual","Manual","Third Owner",15.1,2200,140,"7",330,1600
"Volkswagen","CrossPolo 1.5 TDI",2014,3600,84000,"Diesel","Individual","Manual","Second Owner",20.14,1500,88.5,"5",230,1500
"Ford","Fiesta 1.5 TDCi Ambiente",2014,5100,60000,"Diesel","Individual","Manual","First Owner",25.01,1500,89.75,"5",204,2000
"Maruti","Zen VXI",1998,660,50000,"Petrol","Individual","Manual","Second Owner",17.3,1000,60,"5",78,4500
"Hyundai","i10 Magna 1.2 iTech SE",2011,2400,60000,"Petrol","Individual","Manual","Second Owner",20.36,1200,78.9,"5",111.7,4000
"Mahindra","XUV500 W10 2WD",2015,11700,100000,"Diesel","Individual","Manual","First Owner",16,2200,140,"7",330,1600
"Mahindra","Bolero 2011-2019 SLX",2013,5400,70000,"Diesel","Individual","Manual","First Owner",15.96,2500,62.1,"7",195,1400
"Mahindra","Bolero 2011-2019 ZLX",2014,7200,82500,"Diesel","Individual","Manual","Second Owner",15.96,2500,62.1,"7",195,1400
"Mahindra","Bolero 2011-2019 Plus AC",2014,6600,76000,"Diesel","Individual","Manual","First Owner",15.96,2500,62.1,"9",195,1440
"Tata","Indica Vista Terra Quadrajet 1.3L BS IV",2011,2160,87000,"Diesel","Individual","Manual","First Owner",18,1200,75,"5",190,1750
"Mahindra","Xylo E4",2010,3600,120000,"Diesel","Individual","Manual","First Owner",14,2500,112,"7",260,1800
"Tata","Zest Revotron 1.2T XM",2016,4200,70000,"Petrol","Individual","Manual","Second Owner",17.57,1200,88.7,"5",140,1500
"Maruti","Swift Dzire VDI",2014,5580,90000,"Diesel","Individual","Manual","First Owner",23.4,1200,74,"5",190,2000
"Tata","Manza Aura (ABS) Quadrajet BS IV",2010,2400,188000,"Diesel","Individual","Manual","Second Owner",21.12,1200,88.8,"5",200,1750
"Chevrolet","Enjoy TCDi LS 8 Seater",2014,4200,120000,"Diesel","Individual","Manual","Second Owner",18.2,1200,73.8,"8",172.5,1750
"Honda","City i VTEC V",2015,7800,80000,"Petrol","Individual","Manual","First Owner",17.4,1500,117.3,"5",145,4600
"Hyundai","i10 Magna",2010,1800,123278,"Petrol","Individual","Manual","Second Owner",20.36,1200,78.9,"5",111.7,4000
"Honda","City i DTEC V",2014,6720,100000,"Diesel","Individual","Manual","Second Owner",26,1500,98.6,"5",200,1750
"Hyundai","i20 Active 1.4 SX with AVN",2015,7500,90000,"Diesel","Individual","Manual","First Owner",21.19,1400,88.73,"5",219.66,1500
"Ford","Figo Diesel Titanium",2012,2640,110000,"Diesel","Individual","Manual","First Owner",20,1400,68,"5",160,2000
"Ford","Figo Diesel Celebration Edition",2013,3000,110000,"Diesel","Individual","Manual","First Owner",20,1400,68.1,"5",160,2000
"Tata","Zest Quadrajet 1.3 XT",2018,6900,70000,"Diesel","Individual","Manual","First Owner",20.65,1200,88.7,"5",190,1750
"Mahindra","XUV500 W8 AWD",2015,12600,65000,"Diesel","Individual","Manual","First Owner",15.1,2200,140,"7",330,1600
"Jaguar","XF 2.2 Litre Luxury",2015,36000,70000,"Diesel","Individual","Automatic","Second Owner",16.36,2200,187.7,"5",450,2000
"Tata","New Safari DICOR 2.2 LX 4x2",2012,2400,90000,"Diesel","Individual","Manual","Third Owner",11.57,2200,138.1,"7",320,1700
"Maruti","Alto 800 VXI",2016,3144,50000,"Petrol","Individual","Manual","First Owner",22.74,800,47.3,"5",69,3500
"Hyundai","EON Era Plus",2018,3588,33000,"Petrol","Individual","Manual","First Owner",21.1,800,55.2,"5",74.5,4000
"Maruti","Alto 800 LXI",2015,3000,26500,"Petrol","Individual","Manual","First Owner",22.74,800,47.3,"5",69,3500
"Hyundai","Santro Xing GLS",2011,1680,60000,"Petrol","Individual","Manual","Fourth & Above Owner",17.92,1100,62.1,"5",96.1,3000
"Maruti","Swift Dzire VDI",2013,4320,70000,"Diesel","Individual","Manual","Third Owner",23.4,1200,74,"5",190,2000
"Datsun","GO A",2015,2520,80000,"Petrol","Individual","Manual","First Owner",20.63,1200,67.06,"5",104,4000
"Hyundai","i20 1.4 Sportz",2017,7200,60000,"Diesel","Individual","Manual","First Owner",22.54,1400,88.73,"5",219.7,1500
"Skoda","Fabia 1.2L Diesel Ambiente",2011,2520,100000,"Diesel","Individual","Manual","First Owner",19.5,1200,75,"5",180,2000
"Volkswagen","Vento Diesel Comfortline",2011,3600,80000,"Diesel","Individual","Manual","Second Owner",20.54,1600,103.6,"5",250,1500
"Hyundai","Grand i10 Asta",2016,5400,35000,"Petrol","Individual","Manual","First Owner",18.9,1200,82,"5",114,4000
"Ford","Endeavour 3.2 Titanium AT 4X4",2018,38400,35000,"Diesel","Individual","Automatic","First Owner",10.91,3200,197,"7",470,1750
"Hyundai","Grand i10 1.2 Kappa Sportz BSIV",2019,6600,10000,"Petrol","Individual","Manual","First Owner",18.9,1200,81.86,"5",113.75,4000
"Tata","Indica Vista Aura 1.3 Quadrajet (ABS)",2011,1200,80000,"Diesel","Individual","Manual","First Owner",18,1200,75,"5",190,1750
"Hyundai","EON Era Plus",2012,2220,50000,"Petrol","Individual","Manual","Second Owner",21.1,800,55.2,"5",74.5,4000
"Maruti","Wagon R LX BSIII",2006,960,90000,"Petrol","Individual","Manual","Second Owner",17.3,1100,64,"5",84.366,3500
"Maruti","Alto 800 VXI",2017,3540,80000,"Petrol","Individual","Manual","First Owner",24.7,800,47.3,"5",69,3500
"Renault","KWID Climber 1.0 MT",2017,4320,25000,"Petrol","Individual","Manual","First Owner",23.01,1000,67,"5",91,4250
"Maruti","Alto K10 2010-2014 VXI",2014,2520,70000,"Petrol","Individual","Manual","First Owner",20.92,1000,67.1,"5",90,3500
"Hyundai","Elite i20 Petrol CVT Magna Executive",2019,7020,80000,"Petrol","Individual","Automatic","First Owner",17.4,1200,81.86,"5",114.73,4000
"Volkswagen","Polo Select 1.5 TDI Highline",2016,6720,50000,"Diesel","Individual","Manual","First Owner",20.14,1500,88.7,"5",230,1500
"Honda","City i DTEC S",2015,7200,70000,"Diesel","Individual","Manual","First Owner",26,1500,98.6,"5",200,1750
"Datsun","GO T BSIV",2017,3960,60000,"Petrol","Individual","Manual","First Owner",20.63,1200,67,"5",104,4000
"Hyundai","Verna VTVT 1.6 SX",2019,11880,15000,"Petrol","Individual","Manual","First Owner",17,1600,121.3,"5",151,4850
"Toyota","Etios Diesel TRD Sportivo",2012,3600,90000,"Diesel","Individual","Manual","First Owner",23.59,1400,67.1,"5",170,1800
"Tata","Nexon 1.2 Revotron XM",2018,7800,28000,"Petrol","Individual","Manual","First Owner",17,1200,108.5,"5",170,1750
"Hyundai","Elite i20 Sportz Plus CVT BSIV",2019,8340,20000,"Petrol","Individual","Automatic","First Owner",17.4,1200,81.86,"5",117,4000
"Hyundai","Grand i10 CRDi Magna",2014,3600,60000,"Diesel","Individual","Manual","First Owner",24,1100,70,"5",160,1500
"Maruti","Alto 800 LXI",2015,3240,22000,"Petrol","Individual","Manual","First Owner",22.74,800,47.3,"5",69,3500
"Tata","New Safari DICOR 2.2 EX 4x2",2010,2220,70000,"Diesel","Individual","Manual","Second Owner",11.57,2200,138.1,"7",320,1700
"Chevrolet","Sail Hatchback LT ABS",2013,2400,80000,"Diesel","Individual","Manual","First Owner",22.1,1200,76.9,"5",205,1750
"Maruti","Wagon R LXI CNG Optional",2019,5519.988,35000,"CNG","Individual","Manual","First Owner",26.6,1000,58.16,"5",77,3500
"Tata","Nexon 1.5 Revotorq XZ Plus Dual Tone",2018,10320,60000,"Diesel","Individual","Manual","First Owner",21.5,1500,108.5,"5",260,1500
"Tata","Tiago 1.2 Revotron XE",2018,4800,20000,"Petrol","Individual","Manual","First Owner",23.84,1200,84,"5",114,3500
"Maruti","Ritz VDi",2013,2880,142000,"Diesel","Individual","Manual","Second Owner",23.2,1200,73.94,"5",190,2000
"Maruti","Swift Dzire ZDI",2015,6840,72000,"Diesel","Individual","Manual","First Owner",26.59,1200,74,"5",190,2000
"Ford","EcoSport 1.5 Diesel Titanium BSIV",2018,10200,90000,"Diesel","Individual","Manual","First Owner",23,1500,98.96,"5",205,1750
"Ford","Figo Diesel Titanium",2011,1860,80000,"Diesel","Individual","Manual","Third Owner",20,1400,68,"5",160,2000
"Hyundai","i20 1.4 CRDi Asta",2011,3240,125000,"Diesel","Individual","Manual","First Owner",23,1400,90,"5",219.744,1750
"Maruti","Ciaz ZXi Plus",2015,7320,33000,"Petrol","Individual","Manual","First Owner",20.73,1400,91.1,"5",130,4000
"Hyundai","Creta 1.6 CRDi SX Option",2015,12000,50000,"Diesel","Individual","Manual","First Owner",19.67,1600,126.2,"5",259.9,1900
"Mahindra","Scorpio LX",2012,5400,120000,"Diesel","Individual","Manual","Second Owner",12.05,2200,120,"9",290,1800
"Hyundai","Xcent 1.2 CRDi E",2018,6000,35000,"Diesel","Individual","Manual","First Owner",25.4,1200,73.97,"5",190.25,1750
"Honda","Amaze S Diesel BSIV",2018,8400,43000,"Diesel","Individual","Manual","First Owner",27.4,1500,98.63,"5",200,1750
"Maruti","Alto LXi",2007,1620,60000,"Petrol","Individual","Manual","First Owner",19.7,800,46.3,"5",62,3000
"Mahindra","Scorpio LX",2012,5160,148000,"Diesel","Individual","Manual","Second Owner",12.05,2200,120,"9",290,1800
"Hyundai","Verna 1.6 SX CRDi (O)",2014,7500,70000,"Diesel","Individual","Manual","Second Owner",22.32,1600,126.32,"5",259.8,1900
"Nissan","Sunny XL",2011,3360,96000,"Petrol","Individual","Manual","First Owner",16.95,1500,97.7,"5",134,4000
"Mahindra","Scorpio 1.99 S6 Plus",2015,9600,70000,"Diesel","Individual","Manual","First Owner",15.4,2000,120,"7",280,1800
"Maruti","Ritz VDi",2012,2640,70000,"Diesel","Individual","Manual","Second Owner",23.2,1200,73.94,"5",190,2000
"Maruti","Ignis 1.2 Alpha BSIV",2017,7440,18484,"Petrol","Individual","Manual","First Owner",20.89,1200,81.8,"5",113,4200
"Tata","Safari DICOR 2.2 EX 4x2",2011,3600,70000,"Diesel","Individual","Manual","First Owner",13.93,2200,138.03,"7",320,1700
"Maruti","Alto LX",2010,2160,25000,"Petrol","Individual","Manual","Second Owner",19.7,800,46.3,"5",62,3000
"Volkswagen","Polo Diesel Highline 1.2L",2013,3000,120000,"Diesel","Individual","Manual","Third Owner",22.07,1200,73.9,"5",180,2000
"Maruti","Swift Dzire LXI",2017,5760,55000,"Petrol","Individual","Manual","First Owner",20.85,1200,83.14,"5",115,4000
"Ford","EcoSport 1.5 Petrol Titanium BSIV",2019,10620,10000,"Petrol","Individual","Manual","Second Owner",17,1500,121.31,"5",150,4500
"Mahindra","KUV 100 D75 K8",2020,6600,60000,"Diesel","Individual","Manual","First Owner",25.32,1200,77,"6",190,1750
"Maruti","Swift Dzire ZDI Plus",2018,9600,30000,"Diesel","Individual","Manual","First Owner",28.4,1200,74.02,"5",190,2000
"Hyundai","Santro Xing GLS",2013,2160,65000,"Petrol","Individual","Manual","First Owner",17.92,1100,62.1,"5",96.1,3000
"Maruti","Estilo LXI",2010,2400,27000,"Petrol","Individual","Manual","First Owner",NA,NA,NA,NA,NA,NA
"Hyundai","i20 Sportz 1.4 CRDi",2012,4560,50000,"Diesel","Individual","Manual","Second Owner",21.9,1400,88.76,"5",219.6,1750
"Tata","Tiago NRG Petrol AMT",2019,6240,2560,"Petrol","Individual","Automatic","First Owner",24,1200,83.81,"5",114,3500
"Maruti","Alto LX",2004,1080,60000,"Petrol","Individual","Manual","First Owner",19.7,800,46.3,"5",62,3000
"Maruti","Wagon R VXI BS IV",2016,3960,80000,"Petrol","Individual","Manual","Second Owner",20.51,1000,67.04,"5",90,3500
"Maruti","800 DX",1999,480,50000,"Petrol","Individual","Manual","Second Owner",16.1,800,37,"4",59,2500
"Chevrolet","Enjoy TCDi LS 8 Seater",2015,4440,120000,"Diesel","Individual","Manual","First Owner",18.2,1200,73.8,"8",172.5,1750
"Honda","City V MT",2009,3480,120000,"Petrol","Individual","Manual","Second Owner",16.8,1500,116.3,"5",146,4800
"Hyundai","EON Magna Plus",2013,2580,47000,"Petrol","Individual","Manual","Second Owner",21.1,800,55.2,"5",74.5,4000
"Tata","Hexa XT",2017,15384,45000,"Diesel","Individual","Manual","First Owner",17.6,2200,153.86,"7",400,1750
"Toyota","Innova 2.5 GX 8 STR",2012,7320,90000,"Diesel","Individual","Manual","First Owner",12.8,2500,102,"8",200.124,1400
"Hyundai","i20 Asta 1.4 CRDi",2013,4560,110000,"Diesel","Individual","Manual","Second Owner",21.27,1400,88.76,"5",219.6,1500
"Mahindra","Scorpio 1.99 S10",2017,15000,95000,"Diesel","Individual","Manual","First Owner",15.4,2000,120,"7",280,1800
"Hyundai","Verna 1.6 CRDI",2012,4800,103655,"Diesel","Individual","Manual","Second Owner",22.32,1600,126.3,"5",259.9,1900
"Hyundai","i20 Petrol CVT Asta",2018,8400,25000,"Petrol","Individual","Automatic","Second Owner",17.4,1200,81.86,"5",114.73,4000
"Renault","Duster 110PS Diesel RxZ",2014,7800,80000,"Diesel","Individual","Manual","First Owner",19.01,1500,108.45,"5",248,2250
"Tata","Nano Twist XT",2014,1140,50000,"Petrol","Individual","Manual","Second Owner",25.4,600,37.5,"4",51,4000
"Mahindra","XUV500 W10 2WD",2015,13764,56975,"Diesel","Individual","Manual","First Owner",16,2200,140,"7",330,1600
"Hyundai","Santro Xing GL",2010,1800,110000,"Petrol","Individual","Manual","First Owner",NA,1100,62,"5",96.1,3000
"Maruti","Alto LX BSIII",2008,1440,80000,"Petrol","Individual","Manual","Third Owner",19.7,800,46.3,"5",62,3000
"Hyundai","Santro AT CNG",2003,1560,74770,"CNG","Individual","Manual","Third Owner",NA,NA,NA,NA,NA,NA
"Ford","Fiesta EXi 1.4 TDCi Ltd",2010,2160,187000,"Diesel","Dealer","Manual","Second Owner",17.8,1400,68,"5",159.903,2000
"Ford","Fiesta Classic 1.4 Duratorq LXI",2013,3900,69000,"Diesel","Dealer","Manual","First Owner",18.6,1400,67,"5",160,2000
"Ford","EcoSport 1.5 TDCi Titanium BSIV",2015,6600,206000,"Diesel","Dealer","Manual","First Owner",22.77,1500,98.59,"5",205,1750
"Ford","EcoSport 1.5 TDCi Signature BSIV",2018,11400,27000,"Diesel","Dealer","Manual","First Owner",22.77,1500,98.59,"5",205,1750
"Ford","Ecosport 1.5 DV5 MT Titanium Optional",2014,6000,132000,"Diesel","Dealer","Manual","Second Owner",22.7,1500,89.84,"5",204,2000
"Ford","Aspire Titanium Diesel BSIV",2017,8700,75000,"Diesel","Dealer","Manual","First Owner",26.1,1500,99.23,"5",215,1750
